"ID","word","tagType","sentencenumber"
"46330","Siz","Other","1825"
"46331","bizi","Other","1825"
"46332","lolipop","Other","1825"
"46333","topitop","Other","1825"
"46334","şarkıcılarla","Other","1825"
"46335","karıştırıyorsanız.Bizim","Other","1825"
"46336","şarkılarımız","Other","1825"
"46337","şehit","Other","1825"
"46338","yoldaşı","Other","1825"
"46339","şarkılardır.Hele","Other","1825"
"46340","bir","Other","1825"
"46341","dinleyin","Other","1825"
"46343","RT","Other","1826"
"46344","@umitozdag","Person","1826"
"46346","Suriye","Organization","1826"
"46347","Demokratik","Organization","1826"
"46348","Güçleri","Organization","1826"
"46349","Kimdir?","Other","1826"
"46350","-","Other","1826"
"46351","Fikir","Other","1826"
"46352","Tankı","Other","1826"
"46353","-","Other","1826"
"46354","21.","Date","1826"
"46355","Yüzyıl","Date","1826"
"46356","Türkiye","Organization","1826"
"46357","Enstitüsü","Organization","1826"
"46358","https","Other","1826"
"46359","//t.co/lRywpWYjEL","Other","1826"
"46361","@sunaglecemre1","Person","1827"
"46363",")","Other","1827"
"46364","İstanbulda","Location","1827"
"46365","sis","Other","1827"
"46366","varmış","Other","1827"
"46367","açıldı.","Other","1827"
"46368",")))","Other","1827"
"46370","Hey","Other","1828"
"46371","Millet","Other","1828"
"46372","biz","Other","1828"
"46373","geldik..EvelAllah","Other","1828"
"46374","hep","Other","1828"
"46375","bizimleydiniz.Akşama","Other","1828"
"46376","hazırmısınız?Bir","Other","1828"
"46377","hoşça","Other","1828"
"46378","vakit","Other","1828"
"46379","SÖZ","Other","1828"
"46380","MÜZİ??İMİZ","Other","1828"
"46381","var.","Other","1828"
"46382",")","Other","1828"
"46383","https","Other","1828"
"46384","//t.co/7uFFaN5ACj","Other","1828"
"46386","Ve","Other","1829"
"46387","Allahın","Other","1829"
"46388","izniyle","Other","1829"
"46389","yurda","Other","1829"
"46390","dönüyoruz.Söz","Other","1829"
"46391","Müzik","Other","1829"
"46392","Ahmet","Person","1829"
"46393","??afak","Person","1829"
"46394","'ta","Other","1829"
"46395","şarkılar","Other","1829"
"46396","ve","Other","1829"
"46397","kelam","Other","1829"
"46398","zamanı.","Other","1829"
"46400","Weingarten","Organization","1830"
"46401","teşkilatında","Organization","1830"
"46402","mükemmel","Other","1830"
"46403","bir","Other","1830"
"46404","sohbet","Other","1830"
"46405","gerçekleştirdik.Yüzler","Other","1830"
"46406","gülüyordu.İdrakler","Other","1830"
"46407","açıktu.Teşekkür","Other","1830"
"46408","ediyorum.","Other","1830"
"46409","https","Other","1830"
"46410","//t.co/uL8dqQTX5A","Other","1830"
"46412","RT","Other","1831"
"46413","@baskomsernevzat","Person","1831"
"46416","İyi","Other","1831"
"46417","polisiye","Other","1831"
"46418","iyi","Other","1831"
"46419","edebiyattır.\","Other","1831"
"46421","Sonunda","Other","1831"
"46422","bir","Other","1831"
"46423","polisiye","Other","1831"
"46424","dergimiz","Other","1831"
"46425","oldu.","Other","1831"
"46426","221B","Other","1831"
"46427","ay","Other","1831"
"46428","başında","Other","1831"
"46429","bütün","Other","1831"
"46430","bayilerde.","Other","1831"
"46431","https","Other","1831"
"46432","//t.co/yVt…","Other","1831"
"46434","RT","Other","1832"
"46435","@rifatpaca","Person","1832"
"46437","Dün","Other","1832"
"46438","ki","Other","1832"
"46439","Schwäbisch","Organization","1832"
"46440","Gmünd","Organization","1832"
"46441","Ülkü","Organization","1832"
"46442","Ocağında","Organization","1832"
"46444","@ahmetsafak_tc'la","Person","1832"
"46445","gönül","Other","1832"
"46446","sohbetleri\","Other","1832"
"46448","programından","Other","1832"
"46449","kareler.","Other","1832"
"46450","https","Other","1832"
"46451","//t.co/wtKMyVUCNU","Other","1832"
"46453","RT","Other","1833"
"46454","@ALeylaSelcuk","Person","1833"
"46456","@tahmazmustafa05","Person","1833"
"46458","bozkurt","Other","1833"
"46459","dediğin","Other","1833"
"46460","@ahmetsafak_tc","Person","1833"
"46461","gbi","Other","1833"
"46462","gönle","Other","1833"
"46463","dokunursa","Other","1833"
"46464","romantik","Other","1833"
"46465","kurt","Other","1833"
"46466","olur","Other","1833"
"46467",";)","Other","1833"
"46469","@ErtugrullUgurr","Person","1834"
"46471","))","Other","1834"
"46473","Weil","Other","1835"
"46474","der","Other","1835"
"46475","stadt","Other","1835"
"46476","teşkilatımızda","Other","1835"
"46477","kahvaltılı","Other","1835"
"46478","konferansımızı","Other","1835"
"46479","yaptık.Samimiyet","Other","1835"
"46480","ışığımız","Other","1835"
"46481","oldu.Sağolun","Other","1835"
"46482","https","Other","1835"
"46483","//t.co/DyaYEOvbH1","Other","1835"
"46485","RT","Other","1836"
"46486","@Tenzile_R","Person","1836"
"46488","Rusyanın","Location","1836"
"46489","Çizilen","Other","1836"
"46490","Karizması","Other","1836"
"46491","-","Other","1836"
"46492","ATEV.AZ","Other","1836"
"46494","https","Other","1836"
"46495","//t.co/LHtfSFFubg","Other","1836"
"46497","RT","Other","1837"
"46498","@25__aysima","Person","1837"
"46500","Ne","Other","1837"
"46501","zaman","Other","1837"
"46502","memleket","Other","1837"
"46503","kaygısına","Other","1837"
"46504","düşsem","Other","1837"
"46505","biliyorumki","Other","1837"
"46506","vatan","Other","1837"
"46507","sevdalısı","Other","1837"
"46509","hocam","Other","1837"
"46510","ve","Other","1837"
"46511","onun","Other","1837"
"46512","yaptığı","Other","1837"
"46513","eserleri","Other","1837"
"46514","var..","Other","1837"
"46515","@ahmetsafak_tc","Person","1837"
"46516","https","Other","1837"
"46517","/…","Other","1837"
"46519","RT","Other","1838"
"46520","@ALeylaSelcuk","Person","1838"
"46522","@ahmetsafak_tc","Person","1838"
"46524","gun","Other","1838"
"46525","seninle","Other","1838"
"46526","başlasın","Other","1838"
"46527","güzel","Other","1838"
"46528","geçsin","Other","1838"
"46529","romantik","Other","1838"
"46530","kurt","Other","1838"
"46532","RT","Other","1839"
"46533","@sadiyeertugrul","Person","1839"
"46535","Ahmet","Person","1839"
"46536","şafak","Person","1839"
"46537","der","Other","1839"
"46538","ki","Other","1839"
"46539",";dağları","Other","1839"
"46540","aşamadım","Other","1839"
"46541","sana","Other","1839"
"46542","ulaşamadım","Other","1839"
"46543","yaşamadım...yar","Other","1839"
"46544","ağlasam","Other","1839"
"46545","baştan","Other","1839"
"46546","aşağı","Other","1839"
"46547","ıslanırsın..","Other","1839"
"46548","Böyle","Other","1839"
"46549","gü…","Other","1839"
"46551","RT","Other","1840"
"46552","@hilalmsrloglu","Person","1840"
"46554","Ahmet","Person","1840"
"46555","??afak","Person","1840"
"46556","ağabeyimin","Other","1840"
"46557","güzel","Other","1840"
"46558","sohbetinin","Other","1840"
"46559","ardından","Other","1840"
"46560","bir","Other","1840"
"46561","de","Other","1840"
"46562","#Olsun..","Other","1840"
"46564",")","Other","1840"
"46565","@ahmetsafak_tc","Person","1840"
"46566","@ERDOGAN_AKTAS","Person","1840"
"46567","@MustafaAKSOY007","Person","1840"
"46568","https…","Other","1840"
"46570","@ogan_gelecek","Person","1841"
"46571","Ülkücünün","Other","1841"
"46572","varlık","Other","1841"
"46573","yeri","Other","1841"
"46574","önce","Other","1841"
"46575","fikirdir.Ülkücü","Other","1841"
"46576","Erciyesle","Location","1841"
"46577","var","Other","1841"
"46578","olmadı.Dokuz","Other","1841"
"46579","Işık","Other","1841"
"46580","ve","Other","1841"
"46581","Lider.Bu","Other","1841"
"46582","üçlü","Other","1841"
"46583","bilinmeli..","Other","1841"
"46585","@zeynepgnydn1","Person","1842"
"46586","Tebrikler.Çok","Other","1842"
"46587","güzel","Other","1842"
"46588","paylaşımlar","Other","1842"
"46590",")","Other","1842"
"46592","@zeynepgnydn1","Person","1843"
"46593","Kutadgu","Person","1843"
"46594","Biligden","Person","1843"
"46596","mi?","Other","1843"
"46598","RT","Other","1844"
"46599","@zeynepgnydn1","Person","1844"
"46602","Erdem","Other","1844"
"46603","ve","Other","1844"
"46604","adalet\","Other","1844"
"46606","memleketim","Other","1844"
"46607","de","Other","1844"
"46608","olmasını","Other","1844"
"46609","en","Other","1844"
"46610","çok","Other","1844"
"46611","arzuladığım...","Other","1844"
"46613","RT","Other","1845"
"46614","@zeynepgnydn1","Person","1845"
"46617","Ey","Other","1845"
"46618","kanun","Other","1845"
"46619","yapan","Other","1845"
"46620","iyi","Other","1845"
"46621","kanun","Other","1845"
"46622","koy;kötü","Other","1845"
"46623","kanun","Other","1845"
"46624","yapan","Other","1845"
"46625","kimse","Other","1845"
"46626","daha","Other","1845"
"46627","hayatta","Other","1845"
"46628","iken","Other","1845"
"46629","ölmüş","Other","1845"
"46630","demektir.","Other","1845"
"46631","Kanun","Other","1845"
"46632","memleketin","Other","1845"
"46633","kilididir.","Other","1845"
"46637","RT","Other","1846"
"46638","@zeynepgnydn1","Person","1846"
"46641","Adalet","Other","1846"
"46642","yüzünden","Other","1846"
"46643","gök","Other","1846"
"46644","ayakta","Other","1846"
"46645","durur.\nAdalet","Other","1846"
"46646","olan","Other","1846"
"46647","yerde","Other","1846"
"46648","kurt","Other","1846"
"46649","ile","Other","1846"
"46650","kuzu","Other","1846"
"46651","birlikte","Other","1846"
"46652","yaşayabilirler.\nBeyliğin","Other","1846"
"46653","temeli","Other","1846"
"46654","adalet","Other","1846"
"46655","yoludu…","Other","1846"
"46657","RT","Other","1847"
"46658","@zeynepgnydn1","Person","1847"
"46660","Erdem","Other","1847"
"46661","hırs","Other","1847"
"46662","ve","Other","1847"
"46663","arzulardan","Other","1847"
"46664","arınmakla","Other","1847"
"46665","kazanılır.","Other","1847"
"46666","Toplumun","Other","1847"
"46667","mutluluğu","Other","1847"
"46668","ise","Other","1847"
"46669","devleti","Other","1847"
"46670","yönetenlerin","Other","1847"
"46671","erdemin","Other","1847"
"46672","zaruriyetini","Other","1847"
"46673","kabul","Other","1847"
"46674","etm…","Other","1847"
"46676","RT","Other","1848"
"46677","@MustafaAKSOY007","Person","1848"
"46679","Aachen","Organization","1848"
"46680","ülkü","Organization","1848"
"46681","ocağımızda","Organization","1848"
"46682","sohbetimizi","Other","1848"
"46683","tamamladık","Other","1848"
"46684","ve","Other","1848"
"46685","yola","Other","1848"
"46686","koyulduk","Other","1848"
"46687","@ahmetsafak_tc","Person","1848"
"46688","@ERDOGAN_AKTAS","Person","1848"
"46689","https","Other","1848"
"46690","//t.co/1zcvOTh7JU","Other","1848"
"46692","Aechen","Organization","1849"
"46693","teşkilatında","Organization","1849"
"46694","kahvaltılı","Other","1849"
"46695","sohbetimizi","Other","1849"
"46696","yaptık.Misafirperverliklerinden","Other","1849"
"46697","dolayı","Other","1849"
"46698","herkese","Other","1849"
"46699","teşekkür","Other","1849"
"46700","ediyorum.","Other","1849"
"46701","https","Other","1849"
"46702","//t.co/c8YpG1Ybiw","Other","1849"
"46704","@OguzlardanFatih","Person","1850"
"46705","Budur","Other","1850"
"46706","kardeşim.","Other","1850"
"46708","RT","Other","1851"
"46709","@OguzlardanFatih","Person","1851"
"46711","Ardımızda","Other","1851"
"46712","400km","Other","1851"
"46713","yoğun","Other","1851"
"46714","bir","Other","1851"
"46715","proğram","Other","1851"
"46716","ve","Other","1851"
"46717","saat","Other","1851"
"46718","gecenin","Date","1851"
"46719","1'i.","Date","1851"
"46720","Yüzler","Other","1851"
"46721","halen","Other","1851"
"46722","mütebessimli.Sebep?Aşktan","Other","1851"
"46723","geldik","Other","1851"
"46724","@ahmetsafak_tc","Person","1851"
"46725","h…","Other","1851"
"46727","@SmraTurk","Person","1852"
"46729",")","Other","1852"
"46730","Sevgiler","Other","1852"
"46732","RT","Other","1853"
"46733","@ERDOGAN_AKTAS","Person","1853"
"46735","KRV1.","Organization","1853"
"46736","Bölge","Organization","1853"
"46737","Remscheid","Organization","1853"
"46738","Ocağımızın","Organization","1853"
"46739","40.","Organization","1853"
"46740","Yıl","Organization","1853"
"46741","Kültür","Organization","1853"
"46742","ve","Organization","1853"
"46743","Ülkü","Organization","1853"
"46744","??öleninden","Organization","1853"
"46745","Kareler","Other","1853"
"46746","@OguzlardanFatih","Person","1853"
"46747","@ahmetsafak_tc","Person","1853"
"46748","https","Other","1853"
"46749","//t.co/…","Other","1853"
"46751","@sezen_ersin","Person","1854"
"46752","Keyifle","Other","1854"
"46753","sağlıkla","Other","1854"
"46754","dinleyin","Other","1854"
"46756","))","Other","1854"
"46758","RT","Other","1855"
"46759","@sezen_ersin","Person","1855"
"46761","@ahmetsafak_tc","Person","1855"
"46762","yeni","Other","1855"
"46763","albümünuzu","Other","1855"
"46764","aldım","Other","1855"
"46765","saygılarımla","Other","1855"
"46766","https","Other","1855"
"46767","//t.co/dUjauFKazr","Other","1855"
"46769","Bir","Other","1856"
"46770","tebessüm","Other","1856"
"46771","fikir","Other","1856"
"46772","ülke","Other","1856"
"46773","sevdası","Other","1856"
"46774","hakikat","Other","1856"
"46775","yolculuğu","Other","1856"
"46776","ve","Other","1856"
"46778","dava","Other","1856"
"46779","şuuru.Budur","Other","1856"
"46780","kardeşliğimiz","Other","1856"
"46781","bizim.@SnTrKDgryL","Person","1856"
"46782","https","Other","1856"
"46783","//t.co/Sf2zfYiRNj","Other","1856"
"46785","RT","Other","1857"
"46786","@dbdevletbahceli","Person","1857"
"46788","Tüm","Other","1857"
"46789","dava","Other","1857"
"46790","arkadaşlarım","Other","1857"
"46791","müsterih","Other","1857"
"46792","olsunlar","Other","1857"
"46794","Zaman","Other","1857"
"46795","gelecek","Other","1857"
"46796","gereken","Other","1857"
"46797","yapılacaktır","Other","1857"
"46798","zaman","Other","1857"
"46799","gelecek","Other","1857"
"46800","bu","Other","1857"
"46801","toz","Other","1857"
"46802","bulutu","Other","1857"
"46803","kaybolacaktır.","Other","1857"
"46805","RT","Other","1858"
"46806","@dbdevletbahceli","Person","1858"
"46808","“Cehennem","Other","1858"
"46809","olsa","Other","1858"
"46810","gelen","Other","1858"
"46811","göğsümüzde","Other","1858"
"46812","söndürürüz;","Other","1858"
"46813","Bu","Other","1858"
"46814","yol","Other","1858"
"46815","ki","Other","1858"
"46816","Hak","Other","1858"
"46817","yoludur","Other","1858"
"46818","dönme","Other","1858"
"46819","bilmeyiz","Other","1858"
"46820","yürürüz!??","Other","1858"
"46822","RT","Other","1859"
"46823","@dbdevletbahceli","Person","1859"
"46825","Karamsarlık","Other","1859"
"46826","aşılayıp","Other","1859"
"46827","birlik","Other","1859"
"46828","ve","Other","1859"
"46829","beraberliğimizi","Other","1859"
"46830","bozmayı","Other","1859"
"46831","planlayanların","Other","1859"
"46832","tuzağına","Other","1859"
"46833","kananları","Other","1859"
"46834","bırakılalım","Other","1859"
"46835","da","Other","1859"
"46836","vatan","Other","1859"
"46837","şairimiz…","Other","1859"
"46839","RT","Other","1860"
"46840","@dbdevletbahceli","Person","1860"
"46842","“Ye’s","Other","1860"
"46843","öyle","Other","1860"
"46844","bataktır","Other","1860"
"46845","ki","Other","1860"
"46847","Düşersen","Other","1860"
"46848","boğulursun.","Other","1860"
"46849","Azmiyle","Other","1860"
"46850","ümidiyle","Other","1860"
"46851","yaşar","Other","1860"
"46852","hep","Other","1860"
"46853","yaşayanlar.","Other","1860"
"46854","Me’yus","Other","1860"
"46855","olanın","Other","1860"
"46856","ruhunu","Other","1860"
"46857","vicdanını","Other","1860"
"46858","b…","Other","1860"
"46860","RT","Other","1861"
"46861","@dbdevletbahceli","Person","1861"
"46863","Mahvımıza","Other","1861"
"46864","hizmet","Other","1861"
"46865","edenlere","Other","1861"
"46866","Akif’in","Person","1861"
"46867","uyarısı","Other","1861"
"46868","muhteşemdir","Other","1861"
"46870","“Hüsrana","Other","1861"
"46871","rıza","Other","1861"
"46872","verme","Other","1861"
"46873","çalış","Other","1861"
"46874","azmi","Other","1861"
"46875","bırakma;","Other","1861"
"46876","kendin","Other","1861"
"46877","yanacaksan","Other","1861"
"46878","bil…","Other","1861"
"46880","RT","Other","1862"
"46881","@dbdevletbahceli","Person","1862"
"46883","Diyor","Other","1862"
"46884","ya","Other","1862"
"46885","Akif","Other","1862"
"46886","“Burnumuzdan","Other","1862"
"46887","tuttu","Other","1862"
"46888","düşman","Other","1862"
"46889","biz","Other","1862"
"46890","boğaz","Other","1862"
"46891","kaydındayız!","Other","1862"
"46892","Bir","Other","1862"
"46893","bakın","Other","1862"
"46895","Hala","Other","1862"
"46896","mı","Other","1862"
"46897","hala","Other","1862"
"46898","ihtiras","Other","1862"
"46899","ardındayız.??","Other","1862"
"46900","Hala","Other","1862"
"46901","mı?…","Other","1862"
"46903","RT","Other","1863"
"46904","@dbdevletbahceli","Person","1863"
"46906","Siyaset","Other","1863"
"46907","karaborsacılarına","Other","1863"
