"ID","tweet","word","tagType"
"2171","RT @kursattdemirci  YAR.. Ağlasam baştan ayağa ıslanırsın.. Söz Müzik Ahmet ?afak şuan Bengütürk TV'de.. #sozmuzikahmetsafak #benguturktv ","TV'de..","Organization"
"2172","RT @kursattdemirci  YAR.. Ağlasam baştan ayağa ıslanırsın.. Söz Müzik Ahmet ?afak şuan Bengütürk TV'de.. #sozmuzikahmetsafak #benguturktv ","#benguturktv","Organization"
"2173","RT @kusenakitap  Küsena Yayınları İletişim//05338176214 https //t.co/ARnugmf26l ","@kusenakitap","Organization"
"2174","RT @kusenakitap  Küsena Yayınları İletişim//05338176214 https //t.co/ARnugmf26l ","Küsena","Organization"
"2175","RT @kusenakitap  Küsena Yayınları İletişim//05338176214 https //t.co/ARnugmf26l ","Yayınları","Organization"
"2176","RT @ahmetsafak_tc  https //t.co/7qzbV8vOrn Sabahınız hayırlar getirsin. Açılış şarkınız benden. Sevgiler ?????? ","@ahmetsafak_tc","Person"
"2177","RT @ersoyruhi  Olsun  https //t.co/dAzO4kOBzU ","@ersoyruhi","Person"
"2178","RT @ersoyruhi  https //t.co/rzTGuTZ337  aşkı memleket olanlar tuzun kokmadığını mayanın bozulmadığını liderlerinin duruşuyla gösterdi @ahme… ","@ersoyruhi","Person"
"2179","RT @pnarbilge2  teşekkürler @ahmetsafak_tc  unutulmaz bir coşku yaşadık sayenizde  #ahmetşafakalanyakonseri https //t.co/oBrBoEXG03 ","@pnarbilge2","Person"
"2180","RT @pnarbilge2  teşekkürler @ahmetsafak_tc  unutulmaz bir coşku yaşadık sayenizde  #ahmetşafakalanyakonseri https //t.co/oBrBoEXG03 ","@ahmetsafak_tc","Person"
"2181","RT @snnrkrsl  Böyle günlerin aranan şarkıları @ahmetsafak_tc şarkılarıdır çünkü içimizdekileri dilimize vurdurur çünkü ruhumuza dokunur.. ","@snnrkrsl","Person"
"2182","RT @snnrkrsl  Böyle günlerin aranan şarkıları @ahmetsafak_tc şarkılarıdır çünkü içimizdekileri dilimize vurdurur çünkü ruhumuza dokunur.. ","@ahmetsafak_tc","Person"
"2183","RT @Metinsas  @ahmetsafak_tc __Beyler Bu Vatan Size Neyledi Adana Konseri #KubbeliHan https //t.co/FazWHTfyJe @YouTube aracılığıyla ","@Metinsas","Person"
"2184","RT @Metinsas  @ahmetsafak_tc __Beyler Bu Vatan Size Neyledi Adana Konseri #KubbeliHan https //t.co/FazWHTfyJe @YouTube aracılığıyla ","@ahmetsafak_tc","Person"
"2185","RT @Metinsas  @ahmetsafak_tc __Beyler Bu Vatan Size Neyledi Adana Konseri #KubbeliHan https //t.co/FazWHTfyJe @YouTube aracılığıyla ","Adana","Location"
"2186","RT @Metinsas  @ahmetsafak_tc __Beyler Bu Vatan Size Neyledi Adana Konseri #KubbeliHan https //t.co/FazWHTfyJe @YouTube aracılığıyla ","@YouTube","Organization"
"2187","RT @SelahattinTASAN  Sesine  kalemine  yüreğine sağlık abi @ahmetsafak_tc #BeylerBuVatanSizeNeyledi  #Ahmet?afak  https //t.co/8USUhHAG… ","@SelahattinTASAN","Person"
"2188","RT @SelahattinTASAN  Sesine  kalemine  yüreğine sağlık abi @ahmetsafak_tc #BeylerBuVatanSizeNeyledi  #Ahmet?afak  https //t.co/8USUhHAG… ","@ahmetsafak_tc","Person"
"2189","RT @SelahattinTASAN  Sesine  kalemine  yüreğine sağlık abi @ahmetsafak_tc #BeylerBuVatanSizeNeyledi  #Ahmet?afak  https //t.co/8USUhHAG… ","#Ahmet?afak","Person"
"2190","RT @musascolak  Gündemi en iyi anlatan şarkı  Beyler Bu Vatan Size Neyledi  @ahmetsafak_tc https //t.co/AlcSiD20dJ ","@musascolak","Person"
"2191","RT @musascolak  Gündemi en iyi anlatan şarkı  Beyler Bu Vatan Size Neyledi  @ahmetsafak_tc https //t.co/AlcSiD20dJ ","@ahmetsafak_tc","Person"
"2192","RT @erikbelenlim  @ahmetsafak_tc  Abi meydanlar sizin  Beyler Bu Vatan Size Neyledi  parçanızla inliyor. Bir kez daha bizi gururlandırdın… ","@erikbelenlim","Person"
"2193","RT @erikbelenlim  @ahmetsafak_tc  Abi meydanlar sizin  Beyler Bu Vatan Size Neyledi  parçanızla inliyor. Bir kez daha bizi gururlandırdın… ","@ahmetsafak_tc","Person"
"2194","RT @rolmodell  @ahmetsafak_tc selâmün aleyküm güzel abimOldum olası sosyalist biriyim ve seni çok takdir ediyorum hergörüşten senn gibi ins… ","@rolmodell","Person"
"2195","RT @rolmodell  @ahmetsafak_tc selâmün aleyküm güzel abimOldum olası sosyalist biriyim ve seni çok takdir ediyorum hergörüşten senn gibi ins… ","@ahmetsafak_tc","Person"
"2196","RT @edanurozsoy  Bir sokak arasından Ahmet ?afak şarkısı duyunca olduğum yere oturup şarkı bitene kadar bekliyorum?? @ahmetsafak_tc ","@edanurozsoy","Person"
"2197","RT @edanurozsoy  Bir sokak arasından Ahmet ?afak şarkısı duyunca olduğum yere oturup şarkı bitene kadar bekliyorum?? @ahmetsafak_tc ","Ahmet","Person"
"2198","RT @edanurozsoy  Bir sokak arasından Ahmet ?afak şarkısı duyunca olduğum yere oturup şarkı bitene kadar bekliyorum?? @ahmetsafak_tc ","?afak","Person"
"2199","RT @edanurozsoy  Bir sokak arasından Ahmet ?afak şarkısı duyunca olduğum yere oturup şarkı bitene kadar bekliyorum?? @ahmetsafak_tc ","@ahmetsafak_tc","Person"
"2200","RT @MedihaSalman  ben  hele Ahmet?afak  sevenlerini  akrabam gibi görüyorum ve seviyorum Hamit gardsşımm ???? ?? ???? @ylnzkurt85  @ahmetsafak… ","@MedihaSalman","Person"
"2201","RT @MedihaSalman  ben  hele Ahmet?afak  sevenlerini  akrabam gibi görüyorum ve seviyorum Hamit gardsşımm ???? ?? ???? @ylnzkurt85  @ahmetsafak… ","Ahmet?afak","Person"
"2202","RT @MedihaSalman  ben  hele Ahmet?afak  sevenlerini  akrabam gibi görüyorum ve seviyorum Hamit gardsşımm ???? ?? ???? @ylnzkurt85  @ahmetsafak… ","Hamit","Person"
"2203","RT @MedihaSalman  ben  hele Ahmet?afak  sevenlerini  akrabam gibi görüyorum ve seviyorum Hamit gardsşımm ???? ?? ???? @ylnzkurt85  @ahmetsafak… ","@ylnzkurt85","Person"
"2204","RT @MedihaSalman  ben  hele Ahmet?afak  sevenlerini  akrabam gibi görüyorum ve seviyorum Hamit gardsşımm ???? ?? ???? @ylnzkurt85  @ahmetsafak… ","@ahmetsafak…","Person"
"2205","Türkiyenin 1876 dan bu yana parlemento geleneği var.Bu gelenek cumhuriyetin de demokrasinin de belkemiğidir ","Türkiyenin","Location"
"2206","Türkiyenin 1876 dan bu yana parlemento geleneği var.Bu gelenek cumhuriyetin de demokrasinin de belkemiğidir ","1876","Date"
"2207","Türkiye siyasi olgunluk açısından darbelerle anılamaz.Yöntem daima demokrasi olmalıdır.Demokrasiyle Cumhuriyet karşı karşıya getirilemez ","Türkiye","Location"
"2208","RT @kursattdemirci  Cumhurbaşkanından bile önce  hiç tereddüt etmeden devletin yanında olduğunu bildiren koca yürek  Allah seni başımızdan… ","@kursattdemirci","Person"
"2209","RT @MedihaSalman  (A)hmet(?)afak(K)itaplarını okumayan kalmasın diye..????  kalemin kelâmın sonsuz olsun YalnızKurt  @ahmetsafak_tc ?? https /… ","@MedihaSalman","Person"
"2210","RT @MedihaSalman  (A)hmet(?)afak(K)itaplarını okumayan kalmasın diye..????  kalemin kelâmın sonsuz olsun YalnızKurt  @ahmetsafak_tc ?? https /… ","YalnızKurt","Product"
"2211","RT @MedihaSalman  (A)hmet(?)afak(K)itaplarını okumayan kalmasın diye..????  kalemin kelâmın sonsuz olsun YalnızKurt  @ahmetsafak_tc ?? https /… ","@ahmetsafak_tc","Person"
"2212","RT @kusenakitap  Ahmet ?afak 2015 Mecburiyet Caddesi  (Official Audio Music) https //t.co/9MUZAEOh4n ","@kusenakitap","Organization"
"2213","RT @kusenakitap  Ahmet ?afak 2015 Mecburiyet Caddesi  (Official Audio Music) https //t.co/9MUZAEOh4n ","Ahmet","Person"
"2214","RT @kusenakitap  Ahmet ?afak 2015 Mecburiyet Caddesi  (Official Audio Music) https //t.co/9MUZAEOh4n ","?afak","Person"
"2215","RT @kusenakitap  Ahmet ?afak 2015 Mecburiyet Caddesi  (Official Audio Music) https //t.co/9MUZAEOh4n ","2015","Date"
"2216","RT @kusenakitap  Ahmet ?afak 2015 Mecburiyet Caddesi  (Official Audio Music) https //t.co/9MUZAEOh4n ","Mecburiyet","Location"
"2217","RT @kusenakitap  Ahmet ?afak 2015 Mecburiyet Caddesi  (Official Audio Music) https //t.co/9MUZAEOh4n ","Caddesi","Location"
"2218","@fusunenginbursa Amin. ) ","@fusunenginbursa","Person"
"2219","RT @fusunenginbursa  @ahmetsafak_tc Yaptığin ve yapacagın her işini  verdiğin her emeğini Rabbim daima hayra çevirsin.Yolun daima açık olsu… ","@fusunenginbursa","Person"
"2220","RT @fusunenginbursa  @ahmetsafak_tc Yaptığin ve yapacagın her işini  verdiğin her emeğini Rabbim daima hayra çevirsin.Yolun daima açık olsu… ","@ahmetsafak_tc","Person"
"2221","RT @hbpehlivan  @SmyYaman @ahmetsafak_tc Hani biz size geleceğiz ya. Bu randevu iptali bizi de kapsıyor mu  Hem yemek yesek hem de seyretse… ","@hbpehlivan","Person"
"2222","RT @hbpehlivan  @SmyYaman @ahmetsafak_tc Hani biz size geleceğiz ya. Bu randevu iptali bizi de kapsıyor mu  Hem yemek yesek hem de seyretse… ","@SmyYaman","Person"
"2223","RT @hbpehlivan  @SmyYaman @ahmetsafak_tc Hani biz size geleceğiz ya. Bu randevu iptali bizi de kapsıyor mu  Hem yemek yesek hem de seyretse… ","@ahmetsafak_tc","Person"
"2224","SÖZMÜZİK AHMET ?AFAK ?arkılı türkülü sohbet programı Saat 20.30 da BengüTürk'de Bu akşam işiniz yoksa izleyin İşiniz varsa erteleyin izleyin ","AHMET","Person"
"2225","SÖZMÜZİK AHMET ?AFAK ?arkılı türkülü sohbet programı Saat 20.30 da BengüTürk'de Bu akşam işiniz yoksa izleyin İşiniz varsa erteleyin izleyin ","?AFAK","Person"
"2226","SÖZMÜZİK AHMET ?AFAK ?arkılı türkülü sohbet programı Saat 20.30 da BengüTürk'de Bu akşam işiniz yoksa izleyin İşiniz varsa erteleyin izleyin ","BengüTürk'de","Organization"
"2227","RT @fusunenginbursa  ?afak' çılar müjde Hasret bitti.Salı akşamlarının huzuru SÖZ MÜZİK AHMET ?AFAK başlıyor @ahmetsafak_tc https //t… ","@fusunenginbursa","Person"
"2228","RT @fusunenginbursa  ?afak' çılar müjde Hasret bitti.Salı akşamlarının huzuru SÖZ MÜZİK AHMET ?AFAK başlıyor @ahmetsafak_tc https //t… ","AHMET","Person"
"2229","RT @fusunenginbursa  ?afak' çılar müjde Hasret bitti.Salı akşamlarının huzuru SÖZ MÜZİK AHMET ?AFAK başlıyor @ahmetsafak_tc https //t… ","?AFAK","Person"
"2230","RT @fusunenginbursa  ?afak' çılar müjde Hasret bitti.Salı akşamlarının huzuru SÖZ MÜZİK AHMET ?AFAK başlıyor @ahmetsafak_tc https //t… ","@ahmetsafak_tc","Person"
"2231","RT @Dunya_Avsarlar  Avşar eli Sarız 'ın yaylalarını helal şarkıları ile Aşka getiren adam @ahmetsafak_tc . Ah Be Yar https //t.co/Z44a3wI… ","@Dunya_Avsarlar","Person"
"2232","RT @Dunya_Avsarlar  Avşar eli Sarız 'ın yaylalarını helal şarkıları ile Aşka getiren adam @ahmetsafak_tc . Ah Be Yar https //t.co/Z44a3wI… ","@ahmetsafak_tc","Person"
"2233","RT @Dunya_Avsarlar  AV?AR ?ÖLENİ  @ahmetsafak_tc   Habersiz Gitme  Teşekkürler. https //t.co/SBvk30p29Y ","@Dunya_Avsarlar","Person"
"2234","RT @Dunya_Avsarlar  AV?AR ?ÖLENİ  @ahmetsafak_tc   Habersiz Gitme  Teşekkürler. https //t.co/SBvk30p29Y ","@ahmetsafak_tc","Person"
"2235","RT @CelasunTurk  @ahmetsafak_tc AHMET ?AFAK diye yazılır adam  efe yigit  bozkurt  dadaş  gakkoş diye okunur. Tabi özelliklerini saya saya… ","@CelasunTurk","Person"
"2236","RT @CelasunTurk  @ahmetsafak_tc AHMET ?AFAK diye yazılır adam  efe yigit  bozkurt  dadaş  gakkoş diye okunur. Tabi özelliklerini saya saya… ","@ahmetsafak_tc","Person"
"2237","RT @CelasunTurk  @ahmetsafak_tc AHMET ?AFAK diye yazılır adam  efe yigit  bozkurt  dadaş  gakkoş diye okunur. Tabi özelliklerini saya saya… ","AHMET","Person"
"2238","RT @CelasunTurk  @ahmetsafak_tc AHMET ?AFAK diye yazılır adam  efe yigit  bozkurt  dadaş  gakkoş diye okunur. Tabi özelliklerini saya saya… ","?AFAK","Person"
"2239","@fusunenginbursa Sağol Füsun.. ","@fusunenginbursa","Person"
"2240","@fusunenginbursa Sağol Füsun.. ","Füsun..","Person"
"2241","RT @fusunenginbursa  @ahmetsafak_tc Hayatın tüm zorluklarına rağmen  kimseyi EZMEYEN  KIRMAYAN  insanın duruşu çok GÜZEL ve ÖZELDİR  ","@fusunenginbursa","Person"
"2242","RT @fusunenginbursa  @ahmetsafak_tc Hayatın tüm zorluklarına rağmen  kimseyi EZMEYEN  KIRMAYAN  insanın duruşu çok GÜZEL ve ÖZELDİR  ","@ahmetsafak_tc","Person"
"2243","RT @mehmetguler32  @ahmetsafak_tc Biz senin sayfanın dışındaki haberlere itibar etmiyoruz. ","@mehmetguler32","Person"
"2244","RT @mehmetguler32  @ahmetsafak_tc Biz senin sayfanın dışındaki haberlere itibar etmiyoruz. ","@ahmetsafak_tc","Person"
"2245","RT @_bir_iyilikyap  @ahmetsafak_tc Abim bak senin sesinle destek arıyorum bu fikre lütfen ses ver #?ehitlerimiziokullardayâdedelim  https /… ","@_bir_iyilikyap","Person"
"2246","RT @_bir_iyilikyap  @ahmetsafak_tc Abim bak senin sesinle destek arıyorum bu fikre lütfen ses ver #?ehitlerimiziokullardayâdedelim  https /… ","@ahmetsafak_tc","Person"
"2247","RT @auc38  @ahmetsafak_tc Sarız dünya Avşar şöleni https //t.co/eBElifAbpD ","@auc38","Person"
"2248","RT @auc38  @ahmetsafak_tc Sarız dünya Avşar şöleni https //t.co/eBElifAbpD ","@ahmetsafak_tc","Person"
"2249","@OErkececi Ekmeğin sahibi Allahtır ben bestelerimle kitaplarımla  milletimin kültürüne katkı yaparım.Bu geçim davası değil Türklük davasıdır ","@OErkececi","Person"
"2250","İnşAllah Kayseri'ye gidiyoruz.. Konserimiz var dostlar.. Sevenlerime selam olsun  Avşarlarla toyumuz hayırlı olsun.. https //t.co/2mldxff6n5 ","Kayseri'ye","Location"
"2251","@meskunmahalde Onların hepsi Gökalpin paltosundan çıktı.Türk İslam Ülküsü 2.Ciltte Arvasi Gökalpi över. ","@meskunmahalde","Person"
"2252","RT @Tenzile_R  Yalnız Kurt Devlet Bahçeli » İnter Press  https //t.co/qfLdtbOL4Z ","@Tenzile_R","Person"
"2253","RT @Tenzile_R  Yalnız Kurt Devlet Bahçeli » İnter Press  https //t.co/qfLdtbOL4Z ","Devlet","Person"
"2254","RT @Tenzile_R  Yalnız Kurt Devlet Bahçeli » İnter Press  https //t.co/qfLdtbOL4Z ","Bahçeli","Person"
"2255","@azimekeyikpinar Sevgiler Azime  )) Keyifle oku düşüncelerini yaz. ","Azime","Person"
"3002","RT @azimekeyikpinar  #söyleyin tarihe yazsın; Bir tavuk bir de ben varım oturduğu yerde başarıya ulaşn.Çok mutluOldum @ahmetsafak_tc abim h… ","@azimekeyikpinar","Person"
"3003","RT @azimekeyikpinar  #söyleyin tarihe yazsın; Bir tavuk bir de ben varım oturduğu yerde başarıya ulaşn.Çok mutluOldum @ahmetsafak_tc abim h… ","@ahmetsafak_tc","Person"
"3004","RT @mehmetparsak  @azimekeyikpinar'ı ziyaretimizde talebi üzerine getirdiğimiz @ahmetsafak_tc imzalı Kurt Kapanı kitabını teslim ettik http… ","@mehmetparsak","Person"
"3005","RT @mehmetparsak  @azimekeyikpinar'ı ziyaretimizde talebi üzerine getirdiğimiz @ahmetsafak_tc imzalı Kurt Kapanı kitabını teslim ettik http… ","@azimekeyikpinar'ı","Person"
"3006","RT @mehmetparsak  @azimekeyikpinar'ı ziyaretimizde talebi üzerine getirdiğimiz @ahmetsafak_tc imzalı Kurt Kapanı kitabını teslim ettik http… ","@ahmetsafak_tc","Person"
"3007","RT @mehmetparsak  @azimekeyikpinar'ı ziyaretimizde talebi üzerine getirdiğimiz @ahmetsafak_tc imzalı Kurt Kapanı kitabını teslim ettik http… ","Kurt","Product"
"3008","RT @mehmetparsak  @azimekeyikpinar'ı ziyaretimizde talebi üzerine getirdiğimiz @ahmetsafak_tc imzalı Kurt Kapanı kitabını teslim ettik http… ","Kapanı","Product"
"3009","MHP Afyon Milletvekili değerli dostum @mehmetparsak 'ı kutluyorum.Kitabım ile Azime arasında sevgi köprüsü oldu. https //t.co/LELLBi26ZB ","MHP","Organization"
"3010","MHP Afyon Milletvekili değerli dostum @mehmetparsak 'ı kutluyorum.Kitabım ile Azime arasında sevgi köprüsü oldu. https //t.co/LELLBi26ZB ","Afyon","Location"
"3011","MHP Afyon Milletvekili değerli dostum @mehmetparsak 'ı kutluyorum.Kitabım ile Azime arasında sevgi köprüsü oldu. https //t.co/LELLBi26ZB ","@mehmetparsak","Person"
"3012","RT @Nejat__demir  Gesi Bağları ? Ahmet ?afak https //t.co/iNZVviFgnR ","@Nejat__demir","Person"
"3013","RT @Nejat__demir  Gesi Bağları ? Ahmet ?afak https //t.co/iNZVviFgnR ","Ahmet","Person"
"3014","RT @Nejat__demir  Gesi Bağları ? Ahmet ?afak https //t.co/iNZVviFgnR ","?afak","Person"
"3015","Kadir gecesi Cuma ile sarmalandı.Allahtan başka ilah yoktur ve Resul Allahın ahlakı tamamlamak yolunda gönderdiği son elçidir.Kutlu olsun. ","Cuma","Date"
"3016","@fusunenginbursa Amin.Füsun kardeş .Sağol. ","@fusunenginbursa","Person"
"3017","RT @sunaglecemre1  @ahmetsafak_tc   Ait olmak hissi boşluğa tekabül ediyorsa insan kendisini rahat hissedemez  #kurtkapanı İlla kök… ","@sunaglecemre1","Person"
"3018","RT @sunaglecemre1  @ahmetsafak_tc   Ait olmak hissi boşluğa tekabül ediyorsa insan kendisini rahat hissedemez  #kurtkapanı İlla kök… ","@ahmetsafak_tc","Person"
"3019","RT @sunaglecemre1  @ahmetsafak_tc   Ait olmak hissi boşluğa tekabül ediyorsa insan kendisini rahat hissedemez  #kurtkapanı İlla kök… ","#kurtkapanı","Product"
"3020","RT @saliha9603_tc  Öyle işte sevgili gençler ?  @ahmetsafak_tc sevmek böyle bir şey  Bazı geceler dinler ???? bazı geceler okursun ???? https… ","@saliha9603_tc","Person"
"3021","RT @saliha9603_tc  Öyle işte sevgili gençler ?  @ahmetsafak_tc sevmek böyle bir şey  Bazı geceler dinler ???? bazı geceler okursun ???? https… ","@ahmetsafak_tc","Person"
"3022","RT @saliha9603_tc  @ahmetsafak_tc sabahı ettik ? hele bir uyuyup uyanayım  altını çizdiğim yerlerden itibaren fikirlerimi yazacağım ???? #kod… ","@saliha9603_tc","Person"
"3023","RT @saliha9603_tc  @ahmetsafak_tc sabahı ettik ? hele bir uyuyup uyanayım  altını çizdiğim yerlerden itibaren fikirlerimi yazacağım ???? #kod… ","@ahmetsafak_tc","Person"
"3024","@OzlAtmc_TR Neyse  )) ile başlayan cümleler hayata dair serzenişin izlerini taşır.Sevgili Özlem kitap hakkında bir şeyler yazar mısın ","@OzlAtmc_TR","Person"
"3025","@OzlAtmc_TR Neyse  )) ile başlayan cümleler hayata dair serzenişin izlerini taşır.Sevgili Özlem kitap hakkında bir şeyler yazar mısın ","Özlem","Person"
"3026","RT @kusenakitap  Kurt Kapanı Kod Adı ?arkıcı tüm D&R Mağazalarına dağılmış vaziyettedir. Rafta bulamadığınızda görevliden isteyiniz. https … ","@kusenakitap","Organization"
"3027","RT @kusenakitap  Kurt Kapanı Kod Adı ?arkıcı tüm D&R Mağazalarına dağılmış vaziyettedir. Rafta bulamadığınızda görevliden isteyiniz. https … ","Kurt","Product"
"3028","RT @kusenakitap  Kurt Kapanı Kod Adı ?arkıcı tüm D&R Mağazalarına dağılmış vaziyettedir. Rafta bulamadığınızda görevliden isteyiniz. https … ","Kapanı","Product"
"3029","RT @kusenakitap  Kurt Kapanı Kod Adı ?arkıcı tüm D&R Mağazalarına dağılmış vaziyettedir. Rafta bulamadığınızda görevliden isteyiniz. https … ","D&R","Organization"
"3030","@fusunenginbursa Amin.Füsun kardeş .Sağol. ","@fusunenginbursa","Person"
"3031","@fusunenginbursa Amin.Füsun kardeş .Sağol. ","Amin.Füsun","Person"
"3032","RT @sunaglecemre1  @ahmetsafak_tc   Ait olmak hissi boşluğa tekabül ediyorsa insan kendisini rahat hissedemez  #kurtkapanı İlla kök… ","@sunaglecemre1","Person"
"3033","RT @sunaglecemre1  @ahmetsafak_tc   Ait olmak hissi boşluğa tekabül ediyorsa insan kendisini rahat hissedemez  #kurtkapanı İlla kök… ","@ahmetsafak_tc","Person"
"3034","RT @sunaglecemre1  @ahmetsafak_tc   Ait olmak hissi boşluğa tekabül ediyorsa insan kendisini rahat hissedemez  #kurtkapanı İlla kök… ","#kurtkapanı","Product"
"3035","RT @saliha9603_tc  Öyle işte sevgili gençler ?  @ahmetsafak_tc sevmek böyle bir şey  Bazı geceler dinler ???? bazı geceler okursun ???? https… ","@saliha9603_tc","Person"
"3036","RT @saliha9603_tc  Öyle işte sevgili gençler ?  @ahmetsafak_tc sevmek böyle bir şey  Bazı geceler dinler ???? bazı geceler okursun ???? https… ","@ahmetsafak_tc","Person"
"3037","RT @saliha9603_tc  @ahmetsafak_tc sabahı ettik ? hele bir uyuyup uyanayım  altını çizdiğim yerlerden itibaren fikirlerimi yazacağım ???? #kod… ","@saliha9603_tc","Person"
"3038","RT @saliha9603_tc  @ahmetsafak_tc sabahı ettik ? hele bir uyuyup uyanayım  altını çizdiğim yerlerden itibaren fikirlerimi yazacağım ???? #kod… ","@ahmetsafak_tc","Person"
"3039","@OzlAtmc_TR Neyse  )) ile başlayan cümleler hayata dair serzenişin izlerini taşır.Sevgili Özlem kitap hakkında bir şeyler yazar mısın ","@OzlAtmc_TR","Person"
"3040","@OzlAtmc_TR Neyse  )) ile başlayan cümleler hayata dair serzenişin izlerini taşır.Sevgili Özlem kitap hakkında bir şeyler yazar mısın ","Özlem","Person"
"3041","RT @kusenakitap  Kurt Kapanı Kod Adı ?arkıcı tüm D&R Mağazalarına dağılmış vaziyettedir. Rafta bulamadığınızda görevliden isteyiniz. https … ","@kusenakitap","Organization"
"3042","RT @kusenakitap  Kurt Kapanı Kod Adı ?arkıcı tüm D&R Mağazalarına dağılmış vaziyettedir. Rafta bulamadığınızda görevliden isteyiniz. https … ","Kurt","Product"
"3043","RT @kusenakitap  Kurt Kapanı Kod Adı ?arkıcı tüm D&R Mağazalarına dağılmış vaziyettedir. Rafta bulamadığınızda görevliden isteyiniz. https … ","Kapanı","Product"
